
Valores Confirmados

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-02-22;53.304,04;5256902235503;55.231,40;4815602491814;50.824,98;6424762097104;54.061,26;1486629723060;85.366,41;995737684233;49.812,03;3917285622479;54.637,36;187034364026
2023-02-23;53.461,08;5269055832718;55.397,82;4826165475488;51.009,70;6447529607277;54.218,18;1490553357245;85.609,79;998741673571;50.024,17;3934352729541;54.768,65;187625675652
2023-02-24;53.582,36;5276610304400;55.528,31;4832474628798;51.127,01;6457868158045;54.334,53;1493559021852;85.807,80;1000312306435;50.156,76;3945173443608;54.885,54;187968658680
2023-02-25;53.582,36;5276610304400;55.528,31;4832474628798;51.127,01;6457868158045;54.334,53;1493559021852;85.807,80;1000312306435;50.156,76;3945173443608;54.885,54;187968658680
2023-02-26;53.582,36;5276610304400;55.528,31;4832474628798;51.127,01;6457868158045;54.334,53;1493559021852;85.807,80;1000312306435;50.156,76;3945173443608;54.885,54;187968658680
2023-02-27;53.736,48;5291915530271;55.709,36;4849604634067;51.248,77;6472429983898;54.522,56;1499388077319;86.091,66;1003240421549;50.285,90;3956695059230;55.075,38;188694273623
2023-02-28;53.876,25;5305536212584;55.848,76;4864435222821;51.378,38;6491615170406;54.647,47;1503195165851;86.309,30;1005543287155;50.431,88;3968086425550;55.192,34;188977044503
2023-03-01;53.907,47;5309221455745;55.906,69;4867337757683;51.403,62;6494132153895;54.705,67;1505183122517;86.390,15;1010690667214;50.483,33;3971594096581;55.242,83;188818306683
2023-03-02;53.660,32;5275680572429;55.663,86;4837308029986;51.142,89;6453109638959;54.488,14;1498254566060;86.047,28;1006349832828;50.205,17;3946580354557;55.020,62;187982369616
2023-03-03;53.336,18;5223620254179;55.375,07;4816560059942;50.869,95;6402653257441;54.252,69;1492033088048;85.622,84;1001159960049;49.932,31;3924403428484;54.749,66;187199856868
2023-03-04;53.336,18;5223620254179;55.375,07;4816560059942;50.869,95;6402653257441;54.252,69;1492033088048;85.622,84;1001159960049;49.932,31;3924403428484;54.749,66;187199856868
2023-03-05;53.336,18;5223620254179;55.375,07;4816560059942;50.869,95;6402653257441;54.252,69;1492033088048;85.622,84;1001159960049;49.932,31;3924403428484;54.749,66;187199856868
2023-03-06;53.499,30;5236066828385;55.515,03;4821293193752;51.029,36;6418239632084;54.375,57;1496012938674;85.817,73;1003390233315;50.123,03;3938626824030;54.864,65;187689833857
2023-03-07;53.485,60;5229851396262;55.503,47;4814837173749;51.025,82;6412249752965;54.369,25;1496707994983;85.828,49;1003296763913;50.121,97;3939374689439;54.869,11;187792318826
2023-03-08;53.471,46;5214472525069;55.484,80;4808729043171;51.005,41;6394608707981;54.358,13;1495481457887;85.834,05;1002644725611;50.075,85;3933955419885;54.839,08;186956156970
2023-03-09;53.594,24;5215342179687;55.604,80;4810362128954;51.130,35;6400924122471;54.476,04;1498784579649;86.030,65;1004675940844;50.199,76;3942625120171;54.968,69;187218711022
2023-03-10;53.517,54;5202245658971;55.522,47;4796135117225;51.050,51;6384022478896;54.370,94;1496441265446;85.877,56;1002794392333;50.151,57;3932043846036;54.886,35;187068528592
2023-03-11;53.517,54;5202245658971;55.522,47;4796135117225;51.050,51;6384022478896;54.370,94;1496441265446;85.877,56;1002794392333;50.151,57;3932043846036;54.886,35;187068528592
2023-03-12;53.517,54;5202245658971;55.522,47;4796135117225;51.050,51;6384022478896;54.370,94;1496441265446;85.877,56;1002794392333;50.151,57;3932043846036;54.886,35;187068528592
2023-03-13;53.920,69;5246842214380;55.935,57;4830998304224;51.428,35;6444748865734;54.683,04;1509154864333;86.418,01;1011128083983;50.616,92;3973546468415;55.251,41;188588814085
2023-03-14;55.049,82;5366919160046;57.082,33;4945007576271;52.462,27;6585316020672;55.755,20;1544423455828;88.127,36;1033453511171;51.714,61;4082084693371;56.369,73;193149421477
2023-03-15;54.725,10;5344647980699;56.754,88;4928767801631;52.142,31;6559416961391;55.489,65;1541081603830;87.664,26;1036619111835;51.357,94;4067929467286;56.080,21;192677566396
2023-03-16;55.074,86;5393568603231;57.060,68;4962155334146;52.504,79;6612304720365;55.692,16;1548139725228;88.106,11;1043004322280;51.761,54;4103838654109;56.337,10;193779972309
2023-03-17;55.084,77;5449317826378;57.081,58;4999221833173;52.492,77;6665855146442;55.737,06;1553575073516;88.150,55;1045770240495;51.722,22;4110140201912;56.372,56;194739264013
2023-03-18;55.084,77;5449317826378;57.081,58;4999221833173;52.492,77;6665855146442;55.737,06;1553575073516;88.150,55;1045770240495;51.722,22;4110140201912;56.372,56;194739264013
2023-03-19;55.084,77;5449317826378;57.081,58;4999221833173;52.492,77;6665855146442;55.737,06;1553575073516;88.150,55;1045770240495;51.722,22;4110140201912;56.372,56;194739264013
2023-03-20;55.287,90;5478523888240;57.258,44;5025053755781;52.682,84;6710572819797;55.885,99;1558697339001;88.427,95;1049876243712;51.942,05;4128312111414;56.520,27;195639433531
2023-03-21;55.384,58;5524608264314;57.361,77;5044876236587;52.767,72;6747265084557;55.988,27;1561836961057;88.597,06;1052619985849;52.040,07;4139714394930;56.610,78;196610347278
2023-03-22;55.403,52;5532394031945;57.401,15;5059278008005;52.784,26;6756600187445;56.033,45;1565478238272;88.650,31;1054275931028;52.011,02;4139068012729;56.661,69;196949353916
2023-03-23;55.425,37;5546335460517;57.430,07;5067562823358;52.867,79;6775406764839;56.067,89;1566696410073;88.696,70;1055368765646;52.111,34;4138177837609;56.695,00;197279434797
2023-03-24;55.550,52;5571839186791;57.548,86;5090059821379;52.954,43;6800716456530;56.141,71;1570570025643;88.822,19;1057705377345;52.217,45;4143651972459;56.797,14;198132253361
2023-03-25;55.550,52;5571839186791;57.548,86;5090059821379;52.954,43;6800716456530;56.141,71;1570570025643;88.822,19;1057705377345;52.217,45;4143651972459;56.797,14;198132253361
2023-03-26;55.550,52;5571839186791;57.548,86;5090059821379;52.954,43;6800716456530;56.141,71;1570570025643;88.822,19;1057705377345;52.217,45;4143651972459;56.797,14;198132253361
2023-03-27;55.862,45;5607279404707;57.842,96;5121151959142;53.232,44;6834039309435;56.453,91;1580074362062;89.295,57;1063440079739;52.502,76;4166558810474;57.130,21;199278923596
2023-03-28;55.620,17;5589320487880;57.634,13;5108186230753;53.013,14;6807196862570;56.275,89;1575652917261;88.995,57;1060001140393;52.244,30;4147050692536;56.956,66;199060890952
2023-03-29;55.471,06;5577975886074;57.540,64;5100451444372;52.911,96;6796999134162;56.183,10;1572849777425;88.836,37;1058180910185;52.113,72;4137659580321;56.893,80;199014318212
2023-03-30;55.562,46;5584799250647;57.664,32;5106616958746;52.984,46;6791188571007;56.305,38;1575167464336;89.013,65;1061276276441;52.183,54;4142489855231;57.028,29;199421491179
2023-03-31;55.686,93;5598621021081;57.810,78;5119098887282;53.095,43;6802916319434;56.448,70;1579554701473;89.221,63;1065337409813;52.272,69;4149065612033;57.156,43;199981177592

Valores Provisorios - Sujetos a Confirmacion

Fecha;CAPITAL;;CUPRUM;;HABITAT;;MODELO;;PLANVITAL;;PROVIDA;;UNO
;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio;Valor Cuota;Valor Patrimonio
2023-04-01;55.686,93;5598621021081;57.810,78;5119098887282;53.095,43;6802916319434;56.448,70;1579554701473;89.221,63;1065337409813;52.272,69;4149065612033;57.156,43;199981177592
2023-04-02;55.686,93;5598621021081;57.810,78;5119098887282;53.095,43;6802916319434;56.448,70;1579554701473;89.221,63;1065337409813;52.272,69;4149065612033;57.156,43;199981177592
2023-04-03;55.923,38;5618077345865;58.024,85;5146487191504;53.309,64;6835897375466;56.653,53;1585660741829;89.506,67;1077423213784;52.512,31;4160692755400;57.361,27;200260823426
2023-04-04;56.086,68;5635120518349;58.178,72;5158818420271;53.426,02;6853832852332;56.807,95;1590510564336;89.738,65;1080186227876;52.647,27;4172437016669;57.506,93;200946966177
2023-04-05;56.060,63;5635209959334;58.165,80;5149757442545;53.413,86;6856649967829;56.787,41;1590106474809;89.692,47;1079414089529;52.655,43;4175896336200;57.473,38;200925350560
2023-04-06;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-07;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-08;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-09;55.934,67;5629944009565;58.061,72;5149859109540;53.310,20;6838691062695;56.704,06;1588993248283;89.566,32;1077672594241;52.519,65;4161336573771;57.383,13;200587185740
2023-04-10;56.063,86;5610414244605;58.223,44;5159040051253;53.442,76;6838313013521;56.872,14;1593367715309;89.812,20;1081288163776;52.635,71;4166248435845;57.566,33;201124161538
2023-04-11;55.814,50;5583032043077;57.973,72;5124547676136;53.185,34;6799522463225;56.636,59;1587446678076;89.449,87;1076801936414;52.349,14;4143050298243;57.321,83;200525971072
2023-04-12;55.614,66;5569665017395;57.772,89;5097158369850;53.005,25;6776405943664;56.477,04;1584739919457;89.152,82;1074042092117;52.189,16;4133139116190;57.123,40;199948377100
2023-04-13;55.452,89;5557991774551;57.589,64;5083041458326;52.879,65;6760035532267;56.303,41;1581914314406;88.890,57;1071973566315;52.050,77;4124061267313;56.955,35;199692428133
2023-04-14;55.702,02;5582128236903;57.849,50;5115526934758;53.089,69;6787659266866;56.533,93;1592304489928;89.272,00;1078003693718;52.296,54;4142691873313;57.213,18;201455241129
2023-04-15;55.702,02;5582128236903;57.849,50;5115526934758;53.089,69;6787659266866;56.533,93;1592304489928;89.272,00;1078003693718;52.296,54;4142691873313;57.213,18;201455241129
2023-04-16;55.702,02;5582128236903;57.849,50;5115526934758;53.089,69;6787659266866;56.533,93;1592304489928;89.272,00;1078003693718;52.296,54;4142691873313;57.213,18;201455241129
2023-04-17;55.661,76;5586683859615;57.792,27;5113902730382;53.035,19;6789796194367;56.508,11;1592656131094;89.221,54;1088499513863;52.217,57;4138012403390;57.175,13;201865677489
